Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2447,CA-2015-100573,9/25/15,10/1/15,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Los Angeles,California,90004,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0.0,8.2156
2448,CA-2016-119165,10/31/16,11/6/16,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,492.835,5,0.3,-14.081
2449,CA-2015-128027,9/14/15,9/17/15,Second Class,CM-12385,Christopher Martinez,Consumer,United States,North Charleston,South Carolina,29406,South,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3,0.0,5.3898
2450,CA-2016-140207,11/5/16,11/10/16,Standard Class,CS-12400,Christopher Schild,Home Office,United States,San Jose,California,95123,West,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,29.12,5,0.2,9.828
2451,CA-2017-140949,3/17/17,3/22/17,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,18.75,5,0.0,9.0
2452,CA-2017-140949,3/17/17,3/22/17,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,119.7,6,0.0,31.122
2453,CA-2017-140949,3/17/17,3/22/17,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861
2454,CA-2017-140949,3/17/17,3/22/17,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,57.06,3,0.0,18.2592
2455,CA-2017-140949,3/17/17,3/22/17,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,71.6,8,0.0,13.604
2456,CA-2017-140949,3/17/17,3/22/17,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",107.44,8,0.0,27.9344
2457,CA-2017-140949,3/17/17,3/22/17,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,1,0.0,3.4357
2458,CA-2017-140949,3/17/17,3/22/17,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,59.1,6,0.0,22.458
2459,CA-2017-140949,3/17/17,3/22/17,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0.0,12.0978
2460,CA-2017-138548,8/15/17,8/21/17,Standard Class,JG-15160,James Galang,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0.0,25.4384
2461,CA-2015-142419,7/11/15,7/13/15,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,29.97,3,0.0,13.4865
2462,CA-2015-142419,7/11/15,7/13/15,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.352,3,0.2,34.4232
2463,CA-2017-148691,12/3/17,12/9/17,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,5,0.2,29.372
2464,CA-2017-148691,12/3/17,12/9/17,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,2,0.2,5.1184
2465,CA-2017-148691,12/3/17,12/9/17,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,136.99,1,0.0,36.9873
2466,CA-2017-148691,12/3/17,12/9/17,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,3.15,1,0.0,1.512
2467,CA-2017-128755,5/4/17,5/8/17,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,1,0.0,4.0995
2468,CA-2017-128755,5/4/17,5/8/17,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,571.44,4,0.0,165.7176
2469,CA-2017-128755,5/4/17,5/8/17,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,32.4,5,0.0,15.552
2470,CA-2017-128755,5/4/17,5/8/17,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",16.91,1,0.0,4.5657
2471,US-2016-135923,1/22/16,1/28/16,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,14.272,8,0.2,4.2816
2472,US-2016-135923,1/22/16,1/28/16,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",451.136,4,0.2,-67.6704
2473,US-2016-135923,1/22/16,1/28/16,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,4,0.2,6.4864
2474,CA-2016-114972,11/3/16,11/6/16,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,217.584,2,0.2,-29.9178
2475,CA-2016-114972,11/3/16,11/6/16,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5,0.0,29.0325
2476,CA-2016-114972,11/3/16,11/6/16,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,87.71,7,0.0,41.2237
2477,CA-2016-114972,11/3/16,11/6/16,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1101.48,4,0.0,429.5772
2478,CA-2017-102750,9/4/17,9/8/17,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,3,0.2,-99.1764
2479,CA-2014-145212,9/13/14,9/19/14,Standard Class,DC-12850,Dan Campbell,Consumer,United States,New York City,New York,10011,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,5.46,3,0.0,1.4742
2480,CA-2017-141992,6/19/17,6/25/17,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,11.184,1,0.2,0.8388
2481,CA-2017-141992,6/19/17,6/25/17,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,153.584,2,0.2,-32.6366
2482,CA-2017-147956,12/24/17,12/31/17,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,1003.62,6,0.0,0.0
2483,CA-2017-126067,8/28/17,9/3/17,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,35.168,4,0.2,11.4296
2484,CA-2017-126067,8/28/17,9/3/17,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1137.75,5,0.0,250.305
2485,CA-2017-126067,8/28/17,9/3/17,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,99.68,5,0.2,32.396
2486,CA-2017-126067,8/28/17,9/3/17,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,5.56,2,0.0,1.4456
2487,CA-2015-104514,1/2/15,1/4/15,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0.0,22.2352
2488,CA-2015-104514,1/2/15,1/4/15,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001473,Office Supplies,Art,Newell 313,9.84,3,0.0,2.6568
2489,CA-2015-104514,1/2/15,1/4/15,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,20.04,3,0.0,9.6192
2490,CA-2015-141040,10/9/15,10/13/15,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0.0,303.3408
2491,CA-2015-141040,10/9/15,10/13/15,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,23.92,4,0.0,10.764
2492,CA-2014-113579,12/13/14,12/15/14,Second Class,KD-16345,Katherine Ducich,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,90.24,6,0.0,41.5104
2493,CA-2014-144624,11/19/14,11/23/14,Standard Class,JM-15865,John Murray,Consumer,United States,Jamestown,New York,14701,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4548.81,7,0.0,1228.1787
2494,CA-2016-146206,9/10/16,9/14/16,Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,77095,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,300.93,5,0.3,-34.392
2495,CA-2016-146206,9/10/16,9/14/16,Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,719.96,5,0.2,53.997
2496,CA-2014-136644,6/16/14,6/22/14,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,46544,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",647.84,8,0.0,32.392
2497,CA-2015-122371,9/26/15,10/1/15,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",64.17,3,0.0,18.6093
2498,CA-2015-122371,9/26/15,10/1/15,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,124.46,2,0.0,58.4962
2499,CA-2016-126935,5/19/16,5/24/16,Standard Class,BT-11395,Bill Tyler,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1,0.2,3.3544
2500,US-2017-133781,6/22/17,6/23/17,First Class,DC-12850,Dan Campbell,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",37.608,3,0.2,12.6927
2501,CA-2017-131618,6/17/17,6/20/17,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",12.224,2,0.2,4.4312
2502,CA-2017-131618,6/17/17,6/20/17,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.304,4,0.8,-3.5712
2503,CA-2017-131618,6/17/17,6/20/17,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,9.36,4,0.8,-16.38
2504,CA-2016-149482,11/14/16,11/19/16,Standard Class,RR-19315,Ralph Ritter,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10000248,Office Supplies,Labels,Avery 52,7.38,2,0.0,3.4686
2505,CA-2014-143917,7/25/14,7/27/14,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",53.72,4,0.0,15.0416
2506,CA-2014-143917,7/25/14,7/27/14,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,8187.65,5,0.0,327.506
2507,CA-2014-143917,7/25/14,7/27/14,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,77.92,8,0.0,34.2848
2508,CA-2015-120397,7/2/15,7/2/15,Same Day,RB-19435,Richard Bierner,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,32.784,4,0.8,-85.2384
2509,CA-2017-163902,3/2/17,3/8/17,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582
2510,CA-2017-163902,3/2/17,3/8/17,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94,6,0.0,52.7934
2511,CA-2016-136812,11/18/16,11/23/16,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.0,55.896
2512,CA-2015-102722,4/18/15,4/19/15,First Class,KW-16570,Kelly Williams,Consumer,United States,Monroe,Louisiana,71203,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,106.5,6,0.0,41.535
2513,CA-2017-155089,12/2/17,12/6/17,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",45.66,5,0.7,-33.484
2514,CA-2016-124506,11/11/16,11/17/16,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,95.968,4,0.2,1.1996
2515,CA-2016-124506,11/11/16,11/17/16,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992,2,0.3,-2.0568
2516,CA-2014-106572,9/5/14,9/10/14,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.824
2517,CA-2014-128888,11/15/14,11/22/14,Standard Class,PB-19105,Peter B�hler,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,604.656,9,0.2,204.0714
2518,CA-2017-123134,5/2/17,5/7/17,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0.0,12.993
2519,CA-2016-124352,10/15/16,10/21/16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,20.16,7,0.0,9.8784
2520,CA-2016-124352,10/15/16,10/21/16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,29.46,6,0.0,14.4354
2521,CA-2016-124352,10/15/16,10/21/16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,868.59,3,0.0,251.8911
2522,CA-2016-124352,10/15/16,10/21/16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208
2523,CA-2016-124352,10/15/16,10/21/16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,5.5,1,0.0,1.375
2524,CA-2016-124352,10/15/16,10/21/16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,4,0.0,55.936
2525,CA-2015-124541,4/6/15,4/10/15,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.048,9,0.2,5.256
2526,CA-2015-124541,4/6/15,4/10/15,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2,0.2,4.4604
2527,CA-2015-124541,4/6/15,4/10/15,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,6.9,3,0.8,-12.075
2528,CA-2015-124541,4/6/15,4/10/15,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",9.648,6,0.8,-16.884
2529,CA-2015-124541,4/6/15,4/10/15,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884
2530,CA-2014-108707,10/24/14,10/29/14,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368,2,0.2,3.6288
2531,CA-2014-111500,8/17/14,8/21/14,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0.0,52.532
2532,CA-2014-111500,8/17/14,8/21/14,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,4,0.0,8.2616
2533,CA-2014-111500,8/17/14,8/21/14,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,12.67,7,0.0,4.5612
2534,CA-2014-111500,8/17/14,8/21/14,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-AC-10000844,Technology,Accessories,Logitech�Gaming G510s - Keyboard,339.96,4,0.0,122.3856
2535,US-2017-117723,8/15/17,8/18/17,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806
2536,CA-2015-143238,9/6/15,9/8/15,First Class,LO-17170,Lori Olson,Corporate,United States,La Quinta,California,92253,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4,0.0,18.0648
2537,CA-2015-168746,1/27/15,1/29/15,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958
2538,CA-2015-168746,1/27/15,1/29/15,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,4,0.4,-100.7944
2539,CA-2015-168746,1/27/15,1/29/15,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,155.37,1,0.4,-36.253
2540,CA-2015-113404,7/16/15,7/16/15,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,1348.704,6,0.2,-219.1644
2541,CA-2015-113404,7/16/15,7/16/15,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.152,3,0.2,78.7671
2542,CA-2016-144792,4/30/16,5/4/16,Standard Class,KD-16615,Ken Dana,Corporate,United States,Scottsdale,Arizona,85254,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,111.888,7,0.2,22.3776
2543,CA-2014-164385,9/26/14,10/1/14,Second Class,NB-18580,Nicole Brennan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,143.952,3,0.2,14.3952
2544,US-2016-114174,9/8/16,9/14/16,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,3,0.0,13.9152
2545,US-2016-114174,9/8/16,9/14/16,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,14.76,4,0.0,6.9372
2546,CA-2017-108070,4/16/17,4/20/17,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",205.92,4,0.0,2.0592
2547,CA-2017-108070,4/16/17,4/20/17,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,95123,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,102.833,1,0.15,-6.049
2548,US-2015-128090,8/16/15,8/22/15,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,2.304,1,0.2,0.2592
2549,US-2015-128090,8/16/15,8/22/15,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,5,0.2,211.4955
2550,US-2015-128090,8/16/15,8/22/15,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,313.024,8,0.2,105.6456
2551,US-2015-128090,8/16/15,8/22/15,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764
2552,CA-2017-101042,11/19/17,11/23/17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.0,213.6888
2553,CA-2017-101042,11/19/17,11/23/17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,21.96,2,0.0,10.7604
2554,CA-2016-155439,9/14/16,9/18/16,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,South Carolina,29203,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,25.92,4,0.0,12.4416
2555,CA-2016-118626,8/15/16,8/20/16,Standard Class,JC-15775,John Castell,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10000369,Technology,Phones,HTC One Mini,705.544,7,0.2,70.5544
2556,CA-2015-111458,9/26/15,9/30/15,Standard Class,PF-19165,Philip Fox,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,50.0,2,0.0,12.0
2557,US-2016-126844,10/8/16,10/14/16,Standard Class,BW-11110,Bart Watters,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,51.712,8,0.6,-32.32
2558,US-2015-112508,3/24/15,3/30/15,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Coral Springs,Florida,33065,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6.992,2,0.2,0.5244
2559,CA-2015-147788,5/31/15,6/4/15,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,7,0.0,140.686
